UserID;MovieID;Title;Year;Gender;Age;Rating;Timestamp;Budget;Gender2
15;2908;Boys Don't Cry (1999);1999;Male;20;3;2015-05-05 00:00:00;16090889;1
15;2762;Sixth Sense The (1999);1999;Male;20;4;2015-07-15 00:00:00;14122404;1
15;2763;Thomas Crown Affair The (1999);1999;Male;19;3;2014-04-24 00:00:00;6624854;1
15;788;Nutty Professor The (1996);1996;Male;20;3;2015-11-28 00:00:00;7609219;1
15;3566;Big Kahuna The (2000);2000;Male;20;2;2015-08-12 00:00:00;16830236;1
15;2764;Thomas Crown Affair The (1968);1968;Male;19;3;2014-07-09 00:00:00;6863496;1
15;2694;Big Daddy (1999);1999;Male;19;4;2014-08-09 00:00:00;10988660;1
15;1892;Perfect Murder A (1998);1998;Male;19;4;2014-06-05 00:00:00;5325151;1
15;3499;Misery (1990);1990;Male;19;4;2014-12-05 00:00:00;8370908;1
15;1968;Breakfast Club The (1985);1985;Male;20;4;2015-07-09 00:00:00;9897353;1
15;32;Twelve Monkeys (1995);1995;Male;19;3;2014-07-06 00:00:00;10684987;1
15;356;Forrest Gump (1994);1994;Male;19;4;2014-03-19 00:00:00;11304423;1
15;357;Four Weddings and a Funeral (1994);1994;Male;19;1;2014-01-19 00:00:00;17792360;1
15;1608;Air Force One (1997);1997;Male;20;3;2015-08-24 00:00:00;10461073;1
15;2268;Few Good Men A (1992);1992;Male;20;4;2015-09-12 00:00:00;9749713;1
15;1466;Donnie Brasco (1997);1997;Male;19;4;2014-09-30 00:00:00;15561220;1
15;1396;Sneakers (1992);1992;Male;20;4;2015-09-01 00:00:00;9658828;1
15;2840;Stigmata (1999);1999;Male;19;4;2014-11-02 00:00:00;18603138;1
15;2841;Stir of Echoes (1999);1999;Male;20;4;2015-05-12 00:00:00;19291613;1
15;3717;Gone in 60 Seconds (2000);2000;Male;20;3;2015-04-13 00:00:00;15284212;1
15;2916;Total Recall (1990);1990;Male;19;4;2014-09-17 00:00:00;19295890;1
15;2770;Bowfinger (1999);1999;Male;19;1;2014-11-05 00:00:00;15308082;1
15;3646;Big Momma's House (2000);2000;Male;20;3;2015-08-10 00:00:00;6225517;1
15;500;Mrs. Doubtfire (1993);1993;Male;19;4;2014-06-21 00:00:00;5179544;1
15;3578;Gladiator (2000);2000;Male;20;5;2015-11-30 00:00:00;10337825;1
15;434;Cliffhanger (1993);1993;Male;19;3;2014-05-13 00:00:00;11905457;1
15;364;Lion King The (1994);1994;Male;19;4;2014-01-31 00:00:00;17226395;1
15;1610;Hunt for Red October The (1990);1990;Male;19;4;2014-05-11 00:00:00;7236303;1
15;367;Mask The (1994);1994;Male;19;4;2014-02-07 00:00:00;15165443;1
15;3145;Cradle Will Rock The (1999);1999;Male;20;3;2015-04-22 00:00:00;18642671;1
15;368;Maverick (1994);1994;Male;19;3;2014-02-12 00:00:00;19247944;1
15;47;Seven (Se7en) (1995);1995;Male;20;4;2015-01-24 00:00:00;10052890;1
15;1615;Edge The (1997);1997;Male;19;3;2014-06-11 00:00:00;17681122;1
15;296;Pulp Fiction (1994);1994;Male;19;3;2014-11-18 00:00:00;9630881;1
15;3147;Green Mile The (1999);1999;Male;19;4;2014-03-26 00:00:00;16718529;1
15;2272;One True Thing (1998);1998;Male;20;3;2015-06-14 00:00:00;15662296;1
15;3148;Cider House Rules The (1999);1999;Male;20;4;2015-01-29 00:00:00;11944316;1
15;2273;Rush Hour (1998);1998;Male;19;3;2014-07-16 00:00:00;19078082;1
15;1617;L.A. Confidential (1997);1997;Male;19;3;2014-10-28 00:00:00;11858460;1
15;1619;Seven Years in Tibet (1997);1997;Male;20;4;2015-07-22 00:00:00;10156822;1
15;2278;Ronin (1998);1998;Male;19;2;2014-01-15 00:00:00;16649424;1
15;3723;Hamlet (1990);1990;Male;20;4;2015-10-29 00:00:00;8850212;1
15;2858;American Beauty (1999);1999;Male;20;4;2015-02-28 00:00:00;11119809;1
15;442;Demolition Man (1993);1993;Male;19;3;2014-10-06 00:00:00;12826831;1
15;517;Rising Sun (1993);1993;Male;20;3;2015-03-20 00:00:00;19706943;1
15;50;Usual Suspects The (1995);1995;Male;20;4;2015-05-04 00:00:00;7634080;1
15;2424;You've Got Mail (1998);1998;Male;19;3;2014-03-08 00:00:00;15309673;1
15;3081;Sleepy Hollow (1999);1999;Male;19;3;2014-05-02 00:00:00;11346146;1
15;3155;Anna and the King (1999);1999;Male;20;4;2015-02-19 00:00:00;14978463;1
15;2427;Thin Red Line The (1998);1998;Male;20;2;2015-06-22 00:00:00;18531021;1
15;1625;Game The (1997);1997;Male;19;4;2014-02-26 00:00:00;5869428;1
15;1485;Liar Liar (1997);1997;Male;20;3;2015-09-26 00:00:00;6882130;1
15;1487;Selena (1997);1997;Male;20;4;2015-10-20 00:00:00;5599131;1
15;524;Rudy (1993);1993;Male;19;4;2014-09-20 00:00:00;10275324;1
15;3301;Whole Nine Yards The (2000);2000;Male;19;2;2014-04-02 00:00:00;16893039;1
15;380;True Lies (1994);1994;Male;19;3;2014-01-10 00:00:00;7497980;1
15;2501;October Sky (1999);1999;Male;19;4;2014-01-15 00:00:00;5448537;1
15;527;Schindler's List (1993);1993;Male;20;4;2015-07-23 00:00:00;8431155;1
15;3160;Magnolia (1999);1999;Male;20;2;2015-06-09 00:00:00;10286406;1
15;1702;Flubber (1997);1997;Male;19;3;2014-12-04 00:00:00;5655528;1
15;457;Fugitive The (1993);1993;Male;19;4;2014-09-24 00:00:00;17043084;1
15;2506;Other Sister The (1999);1999;Male;19;2;2014-03-06 00:00:00;17573303;1
15;2433;Civil Action A (1998);1998;Male;19;4;2014-04-21 00:00:00;8659226;1
15;1704;Good Will Hunting (1997);1997;Male;19;4;2014-07-05 00:00:00;15070769;1
15;1639;Chasing Amy (1997);1997;Male;20;2;2015-09-13 00:00:00;18688067;1
15;2000;Lethal Weapon (1987);1987;Male;20;4;2015-05-25 00:00:00;14715373;1
15;2001;Lethal Weapon 2 (1989);1989;Male;19;4;2014-01-29 00:00:00;5836280;1
15;2002;Lethal Weapon 3 (1992);1992;Male;19;3;2014-09-24 00:00:00;17853121;1
15;2006;Mask of Zorro The (1998);1998;Male;19;4;2014-12-27 00:00:00;13822773;1
15;70;From Dusk Till Dawn (1996);1996;Male;20;2;2015-06-09 00:00:00;9821905;1
15;539;Sleepless in Seattle (1993);1993;Male;20;4;2015-05-08 00:00:00;7379725;1
15;73;Mis?rables Les (1995);1995;Male;19;4;2014-01-17 00:00:00;16353528;1
15;3247;Sister Act (1992);1992;Male;20;2;2015-04-07 00:00:00;14952226;1
15;3174;Man on the Moon (1999);1999;Male;19;4;2014-10-19 00:00:00;6957828;1
15;1644;I Know What You Did Last Summer (1997);1997;Male;20;3;2015-01-21 00:00:00;6162881;1
15;3176;Talented Mr. Ripley The (1999);1999;Male;19;4;2014-08-17 00:00:00;9570510;1
15;1645;Devil's Advocate The (1997);1997;Male;19;3;2014-11-07 00:00:00;7960486;1
15;3178;Hurricane The (1999);1999;Male;20;4;2015-04-25 00:00:00;14787297;1
15;104;Happy Gilmore (1996);1996;Male;19;4;2014-07-23 00:00:00;11482513;1
15;1210;Star Wars: Episode VI - Return of the Jedi (1983);1983;Male;19;4;2014-08-27 00:00:00;12137523;1
15;3753;Patriot The (2000);2000;Male;20;5;2015-07-16 00:00:00;5842991;1
15;1213;GoodFellas (1990);1990;Male;19;4;2014-01-02 00:00:00;5943637;1
15;3755;Perfect Storm The (2000);2000;Male;19;3;2014-11-09 00:00:00;10645109;1
15;2881;Double Jeopardy (1999);1999;Male;19;3;2014-04-21 00:00:00;14191051;1
15;2882;Jakob the Liar (1999);1999;Male;20;3;2015-04-23 00:00:00;14561610;1
15;2959;Fight Club (1999);1999;Male;20;3;2015-06-05 00:00:00;14478145;1
15;3256;Patriot Games (1992);1992;Male;19;4;2014-08-21 00:00:00;9214637;1
15;1580;Men in Black (1997);1997;Male;20;2;2015-05-29 00:00:00;15010678;1
15;110;Braveheart (1995);1995;Male;19;5;2014-12-26 00:00:00;6951535;1
15;1729;Jackie Brown (1997);1997;Male;19;2;2014-03-20 00:00:00;8290397;1
15;2387;Very Bad Things (1998);1998;Male;20;2;2015-02-18 00:00:00;18855083;1
15;1586;G.I. Jane (1997);1997;Male;19;3;2014-04-19 00:00:00;13370343;1
15;2389;Psycho (1998);1998;Male;20;4;2015-05-10 00:00:00;9696026;1
15;2961;Story of Us The (1999);1999;Male;20;3;2015-11-24 00:00:00;12463338;1
15;2028;Saving Private Ryan (1998);1998;Male;19;4;2014-09-03 00:00:00;15361614;1
15;553;Tombstone (1993);1993;Male;20;4;2015-05-29 00:00:00;10066602;1
15;480;Jurassic Park (1993);1993;Male;20;4;2015-04-04 00:00:00;14987247;1
15;628;Primal Fear (1996);1996;Male;19;4;2014-04-12 00:00:00;6022579;1
15;3261;Singles (1992);1992;Male;20;2;2015-05-11 00:00:00;13224202;1
15;2605;Entrapment (1999);1999;Male;19;3;2014-07-16 00:00:00;5076846;1
15;3408;Erin Brockovich (2000);2000;Male;19;4;2014-11-16 00:00:00;19501305;1
15;1804;Newton Boys The (1998);1998;Male;20;4;2015-03-19 00:00:00;16856543;1
15;1805;Wild Things (1998);1998;Male;20;4;2015-06-08 00:00:00;8492616;1
15;1732;Big Lebowski The (1998);1998;Male;19;3;2014-03-30 00:00:00;8594068;1
15;2391;Simple Plan A (1998);1998;Male;19;3;2014-07-25 00:00:00;8376424;1
15;2539;Analyze This (1999);1999;Male;19;2;2014-08-30 00:00:00;6924307;1
15;2394;Prince of Egypt The (1998);1998;Male;20;4;2015-03-14 00:00:00;7419678;1
15;2396;Shakespeare in Love (1998);1998;Male;20;4;2015-09-26 00:00:00;8186346;1
15;1597;Conspiracy Theory (1997);1997;Male;19;4;2014-08-25 00:00:00;5078459;1
15;3773;House Party (1990);1990;Male;19;2;2014-06-30 00:00:00;11565402;1
15;1092;Basic Instinct (1992);1992;Male;19;4;2014-10-07 00:00:00;9491763;1
15;1810;Primary Colors (1998);1998;Male;19;4;2014-11-14 00:00:00;5087230;1
15;3418;Thelma & Louise (1991);1991;Male;20;3;2015-11-14 00:00:00;9961139;1
15;2617;Mummy The (1999);1999;Male;20;1;2015-10-27 00:00:00;17797632;1
15;1672;Rainmaker The (1997);1997;Male;19;4;2014-04-01 00:00:00;17335755;1
15;1673;Boogie Nights (1997);1997;Male;20;3;2015-01-03 00:00:00;8908952;1
15;2115;Indiana Jones and the Temple of Doom (1984);1984;Male;19;4;2014-03-27 00:00:00;10774395;1
16;2987;Who Framed Roger Rabbit? (1988);1988;Female;29;3;2014-10-28 00:00:00;16027897;2
16;2555;Baby Geniuses (1999);1999;Female;28;2;2014-02-04 00:00:00;14344497;2
16;2629;Love Letter The (1999);1999;Female;29;2;2015-06-26 00:00:00;5784741;2
16;1682;Truman Show The (1998);1998;Female;29;4;2015-03-14 00:00:00;7505409;2
16;2485;She's All That (1999);1999;Female;28;3;2014-02-13 00:00:00;6099963;2
16;2701;Wild Wild West (1999);1999;Female;28;2;2014-03-03 00:00:00;17016171;2
16;2568;Mod Squad The (1999);1999;Female;29;1;2014-09-16 00:00:00;6690483;2
16;3004;Bachelor The (1999);1999;Female;29;3;2015-04-11 00:00:00;8819657;2
16;1269;Arsenic and Old Lace (1944);1944;Female;29;4;2014-08-03 00:00:00;17898719;2
16;2713;Lake Placid (1999);1999;Female;29;2;2014-12-19 00:00:00;18107402;2
16;1911;Doctor Dolittle (1998);1998;Female;28;3;2014-05-29 00:00:00;8650241;2
16;3516;Bell Book and Candle (1958);1958;Female;30;3;2015-08-09 00:00:00;19688604;2
16;2643;Superman IV: The Quest for Peace (1987);1987;Female;29;3;2015-05-14 00:00:00;13793163;2
16;2572;10 Things I Hate About You (1999);1999;Female;30;4;2015-10-14 00:00:00;11548273;2
16;3016;Creepshow (1982);1982;Female;29;2;2015-03-23 00:00:00;6993851;2
16;2720;Inspector Gadget (1999);1999;Female;30;1;2015-11-18 00:00:00;14481084;2
16;2722;Deep Blue Sea (1999);1999;Female;30;2;2015-10-13 00:00:00;6330552;2
16;2723;Mystery Men (1999);1999;Female;30;2;2015-11-18 00:00:00;16155202;2
16;2724;Runaway Bride (1999);1999;Female;29;4;2015-03-02 00:00:00;8147089;2
16;2581;Never Been Kissed (1999);1999;Female;30;4;2015-09-11 00:00:00;10171144;2
16;2805;Mickey Blue Eyes (1999);1999;Female;29;3;2014-10-18 00:00:00;19421386;2
16;266;Legends of the Fall (1994);1994;Female;29;2;2014-12-10 00:00:00;14067683;2
16;2828;Dudley Do-Right (1999);1999;Female;29;1;2015-03-24 00:00:00;10545076;2
16;2683;Austin Powers: The Spy Who Shagged Me (1999);1999;Female;28;4;2014-06-04 00:00:00;19352261;2
16;2761;Iron Giant The (1999);1999;Female;29;4;2014-08-17 00:00:00;6957367;2
16;2699;Arachnophobia (1990);1990;Female;28;5;2014-06-12 00:00:00;13321536;2
16;2770;Bowfinger (1999);1999;Female;29;3;2014-10-16 00:00:00;15308082;2
16;2856;I Saw What You Did (1965);1965;Female;30;1;2015-10-13 00:00:00;18681853;2
16;2355;Bug's Life A (1998);1998;Female;29;5;2014-12-19 00:00:00;15651504;2
16;2369;Desperately Seeking Susan (1985);1985;Female;28;5;2014-01-07 00:00:00;7229591;2
16;3175;Galaxy Quest (1999);1999;Female;29;4;2014-09-12 00:00:00;7367061;2
16;2888;Drive Me Crazy (1999);1999;Female;29;3;2014-09-17 00:00:00;5761078;2
16;2392;Jack Frost (1998);1998;Female;28;2;2014-03-05 00:00:00;14013189;2
16;2394;Prince of Egypt The (1998);1998;Female;29;5;2015-05-28 00:00:00;7419678;2
16;2975;Best Man The (1999);1999;Female;29;5;2015-01-03 00:00:00;5201227;2
17;1179;Grifters The (1990);1990;Male;43;5;2014-09-26 00:00:00;19766461;1
17;2553;Village of the Damned (1960);1960;Male;44;4;2015-10-01 00:00:00;5982597;1
17;2554;Children of the Damned (1963);1963;Male;44;3;2015-03-26 00:00:00;6854212;1
17;3932;Invisible Man The (1933);1933;Male;43;3;2014-07-18 00:00:00;19392405;1
17;3863;Cell The (2000);2000;Male;44;3;2015-04-26 00:00:00;12756118;1
17;3793;X-Men (2000);2000;Male;43;4;2014-10-02 00:00:00;18405451;1
17;1253;Day the Earth Stood Still The (1951);1951;Male;43;5;2014-03-29 00:00:00;11015199;1
17;720;Wallace & Gromit: The Best of Aardman Animation (1996);1996;Male;44;5;2015-03-06 00:00:00;7570255;1
17;2058;Negotiator The (1998);1998;Male;44;3;2015-10-24 00:00:00;18374010;1
17;1185;My Left Foot (1989);1989;Male;43;5;2014-03-21 00:00:00;8050795;1
17;3503;Solaris (Solyaris) (1972);1972;Male;44;5;2015-05-23 00:00:00;15701308;1
17;589;Terminator 2: Judgment Day (1991);1991;Male;43;5;2014-03-30 00:00:00;13827520;1
17;1909;X-Files: Fight the Future The (1998);1998;Male;43;4;2014-09-10 00:00:00;18066490;1
17;223;Clerks (1994);1994;Male;43;4;2014-08-28 00:00:00;10517043;1
17;3006;Insider The (1999);1999;Male;43;4;2014-06-10 00:00:00;19026346;1
17;1408;Last of the Mohicans The (1992);1992;Male;44;5;2015-01-02 00:00:00;14957986;1
17;3879;Art of War The (2000);2000;Male;44;4;2015-08-08 00:00:00;10093653;1
17;1265;Groundhog Day (1993);1993;Male;44;5;2015-09-09 00:00:00;7991428;1
17;1193;One Flew Over the Cuckoo's Nest (1975);1975;Male;43;5;2014-01-20 00:00:00;18510747;1
17;3510;Frequency (2000);2000;Male;43;4;2014-04-10 00:00:00;7691069;1
17;1196;Star Wars: Episode V - The Empire Strikes Back (1980);1980;Male;43;5;2014-09-20 00:00:00;19985510;1
17;590;Dances with Wolves (1990);1990;Male;44;4;2015-08-06 00:00:00;9763340;1
17;2640;Superman (1978);1978;Male;43;4;2014-08-02 00:00:00;9503876;1
17;593;Silence of the Lambs The (1991);1991;Male;44;5;2015-06-27 00:00:00;16112316;1
17;595;Beauty and the Beast (1991);1991;Male;44;5;2015-04-19 00:00:00;19661932;1
17;2571;Matrix The (1999);1999;Male;43;4;2014-06-09 00:00:00;6162695;1
17;300;Quiz Show (1994);1994;Male;43;5;2014-10-08 00:00:00;8300839;1
17;3375;Destination Moon (1950);1950;Male;44;4;2014-11-23 00:00:00;11086240;1
17;235;Ed Wood (1994);1994;Male;44;5;2015-09-05 00:00:00;16943170;1
17;162;Crumb (1994);1994;Male;43;5;2014-08-10 00:00:00;12898744;1
17;1779;Sphere (1998);1998;Male;44;2;2015-09-02 00:00:00;15283581;1
17;163;Desperado (1995);1995;Male;44;4;2015-11-08 00:00:00;18848692;1
17;164;Devil in a Blue Dress (1995);1995;Male;43;4;2014-02-18 00:00:00;8723172;1
17;2140;Dark Crystal The (1982);1982;Male;43;4;2014-08-04 00:00:00;10887402;1
17;1343;Cape Fear (1991);1991;Male;43;4;2014-08-29 00:00:00;15856175;1
17;1270;Back to the Future (1985);1985;Male;43;5;2014-08-20 00:00:00;10680086;1
17;1274;Akira (1988);1988;Male;44;5;2015-10-08 00:00:00;8787450;1
17;741;Ghost in the Shell (Kokaku kidotai) (1995);1995;Male;43;5;2014-03-10 00:00:00;17105453;1
17;1921;Pi (1998);1998;Male;44;4;2015-08-16 00:00:00;7313450;1
17;3527;Predator (1987);1987;Male;44;4;2015-04-20 00:00:00;19291473;1
17;1923;There's Something About Mary (1998);1998;Male;44;4;2015-01-27 00:00:00;14191152;1
17;3457;Waking the Dead (1999);1999;Male;43;3;2014-10-20 00:00:00;10060420;1
17;2657;Rocky Horror Picture Show The (1975);1975;Male;44;5;2015-10-05 00:00:00;12020527;1
17;316;Stargate (1994);1994;Male;43;4;2014-06-04 00:00:00;13363231;1
17;318;Shawshank Redemption The (1994);1994;Male;43;5;2014-05-19 00:00:00;16680487;1
17;319;Shallow Grave (1994);1994;Male;43;4;2014-03-13 00:00:00;10024430;1
17;247;Heavenly Creatures (1994);1994;Male;43;5;2014-01-19 00:00:00;16573242;1
17;1428;Angel Baby (1995);1995;Male;44;3;2015-04-27 00:00:00;12664689;1
17;1356;Star Trek: First Contact (1996);1996;Male;44;4;2015-07-05 00:00:00;5220821;1
17;750;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963);1963;Male;43;5;2014-06-24 00:00:00;14758694;1
17;1284;Big Sleep The (1946);1946;Male;43;5;2014-01-02 00:00:00;10170483;1
17;1358;Sling Blade (1996);1996;Male;43;4;2014-05-03 00:00:00;6483277;1
17;2660;Thing From Another World The (1951);1951;Male;44;4;2015-05-02 00:00:00;8333090;1
17;2661;It Came from Outer Space (1953);1953;Male;43;4;2014-10-31 00:00:00;16138300;1
17;2662;War of the Worlds The (1953);1953;Male;43;5;2014-07-15 00:00:00;7464155;1
17;2663;It Came from Beneath the Sea (1955);1955;Male;44;3;2015-05-20 00:00:00;15401997;1
17;2664;Invasion of the Body Snatchers (1956);1956;Male;43;5;2014-06-26 00:00:00;14707866;1
17;2667;Mole People The (1956);1956;Male;43;2;2014-08-11 00:00:00;8521008;1
17;2668;Swamp Thing (1982);1982;Male;44;2;2015-03-03 00:00:00;8480238;1
17;2599;Election (1999);1999;Male;43;3;2014-08-10 00:00:00;19976591;1
17;3032;Omega Man The (1971);1971;Male;43;3;2014-04-26 00:00:00;11868794;1
17;329;Star Trek: Generations (1994);1994;Male;43;3;2014-04-29 00:00:00;13309248;1
17;3033;Spaceballs (1987);1987;Male;44;4;2015-06-02 00:00:00;7235525;1
17;3108;Fisher King The (1991);1991;Male;43;3;2014-02-21 00:00:00;7887925;1
17;2093;Return to Oz (1985);1985;Male;43;4;2014-08-02 00:00:00;13942963;1
17;3471;Close Encounters of the Third Kind (1977);1977;Male;44;4;2015-07-24 00:00:00;18163860;1
17;260;Star Wars: Episode IV - A New Hope (1977);1977;Male;43;5;2014-01-09 00:00:00;7598469;1
17;2311;2010 (1984);1984;Male;43;4;2014-08-09 00:00:00;13198335;1
17;3114;Toy Story 2 (1999);1999;Male;44;5;2014-12-14 00:00:00;8606884;1
17;1370;Die Hard 2 (1990);1990;Male;44;3;2015-03-23 00:00:00;9156695;1
17;2173;Navigator: A Mediaeval Odyssey The (1988);1988;Male;43;5;2014-11-01 00:00:00;16910680;1
17;198;Strange Days (1995);1995;Male;43;4;2014-09-29 00:00:00;13669147;1
17;913;Maltese Falcon The (1941);1941;Male;43;5;2014-09-25 00:00:00;17760286;1
17;1374;Star Trek: The Wrath of Khan (1982);1982;Male;44;4;2015-09-12 00:00:00;16959557;1
17;1376;Star Trek IV: The Voyage Home (1986);1986;Male;43;5;2014-06-08 00:00:00;11029267;1
17;3624;Shanghai Noon (2000);2000;Male;44;4;2014-12-27 00:00:00;19187257;1
17;2752;Outrageous Fortune (1987);1987;Male;43;4;2014-09-19 00:00:00;18636678;1
17;3484;Skulls The (2000);2000;Male;43;2;2014-08-02 00:00:00;15788584;1
17;1019;20000 Leagues Under the Sea (1954);1954;Male;43;5;2014-08-30 00:00:00;5959148;1
17;340;War The (1994);1994;Male;43;3;2014-07-18 00:00:00;19791638;1
17;24;Powder (1995);1995;Male;44;3;2015-07-25 00:00:00;13203291;1
17;2321;Pleasantville (1998);1998;Male;44;5;2015-05-19 00:00:00;7069939;1
17;1527;Fifth Element The (1997);1997;Male;43;5;2014-01-02 00:00:00;10764430;1
17;3700;Brother from Another Planet The (1984);1984;Male;44;4;2015-07-25 00:00:00;8435682;1
17;924;2001: A Space Odyssey (1968);1968;Male;44;5;2015-01-24 00:00:00;10803783;1
17;3701;Alien Nation (1988);1988;Male;43;4;2014-01-30 00:00:00;14543469;1
17;3702;Mad Max (1979);1979;Male;43;3;2014-04-04 00:00:00;17801749;1
17;780;Independence Day (ID4) (1996);1996;Male;44;4;2015-10-02 00:00:00;17457251;1
17;3703;Mad Max 2 (a.k.a. The Road Warrior) (1981);1981;Male;43;5;2014-10-17 00:00:00;10313034;1
17;2901;Phantasm (1979);1979;Male;44;4;2015-02-21 00:00:00;10638845;1
17;3704;Mad Max Beyond Thunderdome (1985);1985;Male;45;4;2015-11-19 00:00:00;9879535;1
17;2908;Boys Don't Cry (1999);1999;Male;43;3;2014-05-09 00:00:00;16090889;1
17;2762;Sixth Sense The (1999);1999;Male;44;5;2015-08-06 00:00:00;14122404;1
17;3638;Moonraker (1979);1979;Male;43;2;2014-07-20 00:00:00;7965718;1
17;30;Shanghai Triad (Yao a yao yao dao waipo qiao) (1995);1995;Male;44;5;2015-10-01 00:00:00;8083339;1
17;32;Twelve Monkeys (1995);1995;Male;43;5;2014-05-20 00:00:00;10684987;1
17;428;Bronx Tale A (1993);1993;Male;45;5;2015-11-20 00:00:00;9426877;1
17;1601;Hoodlum (1997);1997;Male;44;3;2015-08-26 00:00:00;7618384;1
17;356;Forrest Gump (1994);1994;Male;44;5;2015-09-11 00:00:00;11304423;1
17;34;Babe (1995);1995;Male;43;5;2014-04-05 00:00:00;6244617;1
17;2407;Cocoon (1985);1985;Male;43;4;2014-03-21 00:00:00;10481381;1
17;2268;Few Good Men A (1992);1992;Male;43;4;2014-05-14 00:00:00;9749713;1
17;1396;Sneakers (1992);1992;Male;44;3;2015-03-09 00:00:00;9658828;1
17;3713;Long Walk Home The (1990);1990;Male;43;4;2014-06-09 00:00:00;13947555;1
17;2912;Limey The (1999);1999;Male;43;4;2014-09-22 00:00:00;12706253;1
17;866;Bound (1996);1996;Male;44;5;2015-11-07 00:00:00;17350522;1
17;3717;Gone in 60 Seconds (2000);2000;Male;43;4;2014-05-20 00:00:00;15284212;1
17;2916;Total Recall (1990);1990;Male;43;5;2014-05-29 00:00:00;19295890;1
17;3576;Hidden The (1987);1987;Male;43;4;2014-11-14 00:00:00;17120185;1
17;503;New Age The (1994);1994;Male;43;2;2014-08-30 00:00:00;12033569;1
17;3578;Gladiator (2000);2000;Male;43;5;2014-11-01 00:00:00;10337825;1
17;1610;Hunt for Red October The (1990);1990;Male;44;4;2015-08-04 00:00:00;7236303;1
17;293;Professional The (a.k.a. Leon: The Professional) (1994);1994;Male;44;5;2015-10-28 00:00:00;16569710;1
17;3070;Adventures of Buckaroo Bonzai Across the 8th Dimension The (1984);1984;Male;44;5;2015-01-29 00:00:00;16838587;1
17;1614;In & Out (1997);1997;Male;44;5;2015-10-07 00:00:00;12076307;1
17;296;Pulp Fiction (1994);1994;Male;44;5;2015-05-05 00:00:00;9630881;1
17;3147;Green Mile The (1999);1999;Male;43;4;2014-01-31 00:00:00;16718529;1
17;3148;Cider House Rules The (1999);1999;Male;44;5;2015-07-12 00:00:00;11944316;1
17;2346;Stepford Wives The (1975);1975;Male;43;3;2014-02-08 00:00:00;19695257;1
17;1617;L.A. Confidential (1997);1997;Male;43;5;2014-11-02 00:00:00;11858460;1
17;942;Laura (1944);1944;Male;43;4;2014-02-16 00:00:00;17574892;1
17;3658;Quatermass and the Pit (1967);1967;Male;44;4;2015-04-06 00:00:00;17331402;1
17;2858;American Beauty (1999);1999;Male;44;5;2015-07-07 00:00:00;11119809;1
17;50;Usual Suspects The (1995);1995;Male;44;5;2015-03-14 00:00:00;7634080;1
17;446;Farewell My Concubine (1993);1993;Male;43;5;2014-05-14 00:00:00;17114854;1
17;1624;Thousand Acres A (1997);1997;Male;43;3;2014-10-09 00:00:00;8242052;1
17;3156;Bicentennial Man (1999);1999;Male;43;4;2014-05-22 00:00:00;5383743;1
17;2355;Bug's Life A (1998);1998;Male;44;4;2015-08-07 00:00:00;15651504;1
17;2282;Pecker (1998);1998;Male;44;4;2015-05-10 00:00:00;7577133;1
17;2287;Them! (1954);1954;Male;44;4;2015-08-19 00:00:00;10485259;1
17;2288;Thing The (1982);1982;Male;43;4;2014-04-06 00:00:00;18051064;1
17;2289;Player The (1992);1992;Male;44;4;2015-01-10 00:00:00;7683745;1
17;3662;Puppet Master III: Toulon's Revenge (1991);1991;Male;43;3;2014-08-25 00:00:00;11386318;1
17;3594;Center Stage (2000);2000;Male;43;3;2014-02-04 00:00:00;7547544;1
17;1127;Abyss The (1989);1989;Male;44;4;2015-08-21 00:00:00;17672288;1
17;1129;Escape from New York (1981);1981;Male;43;4;2014-01-27 00:00:00;12993165;1
17;3300;Pitch Black (2000);2000;Male;43;4;2014-11-03 00:00:00;8151533;1
17;2501;October Sky (1999);1999;Male;43;4;2014-07-18 00:00:00;5448537;1
17;1997;Exorcist The (1973);1973;Male;43;4;2014-05-04 00:00:00;18503867;1
17;527;Schindler's List (1993);1993;Male;44;4;2015-08-20 00:00:00;8431155;1
17;454;Firm The (1993);1993;Male;45;4;2015-11-25 00:00:00;6624397;1
17;529;Searching for Bobby Fischer (1993);1993;Male;44;4;2015-02-06 00:00:00;10037290;1
17;457;Fugitive The (1993);1993;Male;44;5;2015-05-27 00:00:00;17043084;1
17;1704;Good Will Hunting (1997);1997;Male;43;4;2014-01-15 00:00:00;15070769;1
17;1635;Ice Storm The (1997);1997;Male;44;4;2015-05-22 00:00:00;10053066;1
17;1200;Aliens (1986);1986;Male;45;4;2015-11-20 00:00:00;10889219;1
17;3744;Shaft (2000);2000;Male;43;3;2014-10-16 00:00:00;12361717;1
17;3745;Titan A.E. (2000);2000;Male;44;4;2015-09-29 00:00:00;16998799;1
17;968;Night of the Living Dead (1968);1968;Male;43;4;2014-03-27 00:00:00;18516705;1
17;1206;Clockwork Orange A (1971);1971;Male;43;5;2014-04-02 00:00:00;19943180;1
17;2009;Soylent Green (1973);1973;Male;43;3;2014-05-18 00:00:00;15520173;1
17;1069;Murder My Sweet (1944);1944;Male;43;4;2014-07-31 00:00:00;9980018;1
17;3246;Malcolm X (1992);1992;Male;44;4;2015-01-05 00:00:00;7328258;1
17;76;Screamers (1995);1995;Male;43;4;2014-03-04 00:00:00;5762041;1
