UserID;MovieID;Rating;Occupation;Age;Gender2;Animation;Children_s;Comedy;Adventure;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Sci_Fi;Documentary;War;Musical;Mystery;Film_Noir;Budget;RatingLabel
26;1457;4;7;20;1;;;1;;;1;;;;;;;;;;;;10149121;High
26;852;4;7;19;1;;;1;;;1;;;;;;;;;;;;19207833;High
26;780;3;7;20;1;;;;;;;;1;;;;1;;1;;;;17457251;High
26;3703;2;7;20;1;;;;;;;;1;;;;1;;;;;;10313034;Low
26;1387;3;7;20;1;;;;;;;;1;;;1;;;;;;;14962473;High
26;1388;2;7;20;1;;;;;;;;1;;;1;;;;;;;10357962;Low
26;3705;3;7;19;1;;;;1;;1;;1;;1;;;;;;;;18624249;High
26;3707;4;7;20;1;;;;;;;1;;;;;;;;;;;9343056;High
26;1020;3;7;20;1;;;1;;;;;;;;;;;;;;;8815286;High
26;784;1;7;19;1;;;1;;;;;;;;;;;;;;;5845128;Low
26;2906;4;7;19;1;;;;;;1;1;;;;;;;;;;;12240083;High
26;1021;2;7;20;1;;1;1;;;;;;;;;;;;;;;14899045;Low
26;3638;2;7;20;1;;;;;;1;;1;;;;1;;;;;;7965718;Low
26;1961;4;7;20;1;;;;;;;1;;;;;;;;;;;7634670;High
26;788;1;7;20;1;;;1;;1;1;;;;;;1;;;;;;7609219;Low
26;1028;1;7;19;1;;1;1;;;;;;;;;;;;1;;;6857105;Low
26;1966;4;7;20;1;;;1;;;;;;;;;;;;;;;11453982;High
26;350;3;7;20;1;;;;;;;1;;;1;;;;;;1;;16890643;High
26;424;3;7;19;1;;;;;;;1;;;;;;;;;;;14074791;High
26;1968;4;7;19;1;;;1;;;;1;;;;;;;;;;;9897353;High
26;3130;3;7;20;1;;;1;;;;;;;;;;;;;;;17714945;High
26;2403;3;7;19;1;;;;;;;;1;;;;;;;;;;19057587;High
26;429;1;7;20;1;;;1;;;;;;;;;;;;;;;13067668;Low
26;356;5;7;19;1;;;1;;;1;;;;;;;;1;;;;11304423;High
26;3206;4;7;19;1;;;;;;1;;;;;;;;;;;;10375721;High
26;2404;3;7;20;1;;;;;;;;1;;;;;;1;;;;7927509;High
26;2406;3;7;20;1;;;1;1;;1;;1;;;;;;;;;;12421364;High
26;3063;3;7;19;1;;;;;;;;;;1;;;;;;;;16050261;High
26;2407;3;7;20;1;;;1;;;;;;;;;1;;;;;;10481381;High
26;2261;3;7;19;1;;;1;;;;;;;;;;;;;;;14960102;High
26;38;2;7;19;1;;;1;;;;;;;;;;;;;;;11938073;Low
26;2335;2;7;19;1;;;1;;;;;;;;;;;;;;;19293655;Low
26;2262;5;7;19;1;;;1;;;1;1;;;;;;;;;;;19242401;High
26;39;3;7;20;1;;;1;;;1;;;;;;;;;;;;14551646;High
26;2409;4;7;20;1;;;;;;;1;1;;;;;;;;;;8117471;High
26;1461;2;7;19;1;;;1;;;;;;;;;;;;;;;11299191;Low
26;1608;4;7;19;1;;;;;;;;1;;1;;;;;;;;10461073;High
26;1463;2;7;19;1;;;1;;;1;;;;;;;;;;;;16599957;Low
26;1390;2;7;19;1;;;1;;;;;;;;;;;;;;;7153063;Low
26;2266;3;7;19;1;;;1;;;1;;;;;;;;;;;;8437812;High
26;1391;1;7;20;1;;;1;;;;;1;;;;1;;1;;;;18143949;Low
26;2268;4;7;19;1;;;;;;;1;;1;;;;;;;;;9749713;High
26;1393;5;7;20;1;;;;;;1;1;;;;;;;;;;;10335999;High
26;2269;3;7;20;1;;;;;;;1;;;;;;;;;;;5809407;High
26;1394;5;7;19;1;;;1;;;;;;;;;;;;;;;7711707;High
26;1100;2;7;20;1;;;;;;1;;1;;;;;;;;;;7274581;Low
26;1101;4;7;20;1;;;;;;1;;1;;;;;;;;;;15065016;High
26;2915;4;7;20;1;;;1;;;;;;;;;;;;;;;6315498;High
26;2916;4;7;19;1;;;;1;;;;1;;1;;1;;;;;;19295890;High
26;2918;3;7;20;1;;;1;;;;;;;;;;;;;;;19002997;High
26;500;3;7;19;1;;;1;;;;;;;;;;;;;;;5179544;High
26;1035;2;7;19;1;;;;;;;;;;;;;;;1;;;18212692;Low
26;432;2;7;20;1;;;1;;;;;;;;;;;;;;;16986562;Low
26;3210;3;7;20;1;;;1;;;;;;;;;;;;;;;7247598;High
26;2779;3;7;20;1;;;1;;;;;;;;;;;;;;;11584136;High
26;361;4;7;20;1;;;;;;1;1;;;;;;;;;;;6802152;High
26;435;3;7;20;1;;;1;;;;;;;;;1;;;;;;13030509;High
26;2411;4;7;19;1;;;;;;;1;1;;;;;;;;;;12280897;High
26;364;3;7;19;1;1;1;;;;;;;;;;;;;1;;;17226395;High
26;2412;2;7;20;1;;;;;;;1;1;;;;;;;;;;11487656;Low
26;2340;4;7;20;1;;;;;;1;;;;;;;;;;;;12097608;High
26;45;5;7;19;1;;;1;;;;1;;;;;;;;;;;6767816;High
26;1541;3;7;20;1;;;1;;;1;;;;;;;;;;;;7995948;High
26;368;2;7;20;1;;;1;;;;;1;;;;;;;;;;19247944;Low
26;3219;3;7;20;1;;;;;;;;;;1;;;;;;;;9476843;High
26;48;3;7;19;1;1;1;;;;1;;;;;;;;;1;;;14347881;High
26;2418;2;7;19;1;;;1;;;;;;;;;;;;;;;18748816;Low
26;1544;3;7;19;1;;;;1;;;;1;;1;;1;;;;;;12042717;High
26;3584;4;7;19;1;;;;;;1;1;1;;1;;;;;;;;10252937;High
26;511;5;7;20;1;;;;;;;1;1;;;;;;;;;;12848255;High
26;2858;4;7;19;1;;;1;;;;1;;;;;;;;;;;11119809;High
26;440;3;7;20;1;;;1;;;1;;;;;;;;;;;;9740070;High
26;441;2;7;19;1;;;1;;;;;;;;;;;;;;;8011318;Low
26;370;1;7;19;1;;;1;;;;;;;;;;;;;;;8372244;Low
26;517;3;7;19;1;;;;;;;1;1;;;;;;;;1;;19706943;High
26;518;1;7;20;1;;;1;;;;;;;;;;;;;;;17200573;Low
26;445;1;7;20;1;;;1;;;;;;;;;;;;;;;5196831;Low
26;2420;3;7;20;1;;;;;;;1;;;;;;;;;;;6154348;High
26;3152;5;7;19;1;;;;;;;1;;;;;;;;;;;13663960;High
26;2423;2;7;19;1;;;1;;;;;;;;;;;;;;;8073971;Low
26;2424;3;7;20;1;;;1;;;1;;;;;;;;;;;;15309673;High
26;2352;5;7;19;1;;;1;;;;1;;;;;;;;;;;10213180;High
26;377;4;7;19;1;;;;;;1;;1;;1;;;;;;;;17158064;High
26;3082;4;7;19;1;;;;;;;;1;;1;;;;;;;;19941824;High
26;378;4;7;19;1;;;1;;;1;;;;;;;;;;;;19439017;High
26;3156;5;7;19;1;;;1;;;;1;;;;;1;;;;;;5383743;High
26;1625;3;7;19;1;;;;;;;;;;1;;;;;;1;;5869428;High
26;2355;3;7;19;1;1;1;1;;;;;;;;;;;;;;;15651504;High
26;2429;3;7;19;1;;1;;1;;;1;;;;;;;;;;;15375972;High
26;1556;2;7;19;1;;;;;;1;;1;;1;;;;;;;;13110224;Low
26;1485;1;7;20;1;;;1;;;;;;;;;;;;;;;6882130;Low
26;3809;3;7;19;1;;;1;;;;;;;;;;;;;;;19447218;High
26;3590;3;7;19;1;;;1;;;;;;;;;;;;;;;6396953;High
26;3591;3;7;20;1;;;1;;;;1;;;;;;;;;;;11072848;High
26;2791;1;7;19;1;;;1;;;;;;;;;;;;;;;17495469;Low
26;1126;1;7;20;1;;;1;;1;;;;;;;;;;;;;18952334;Low
26;2794;2;7;19;1;;;1;;;;;;;;;;;;;;;16940927;Low
26;2795;2;7;19;1;;;1;;;;;;;;;;;;;;;17753496;Low
26;450;2;7;19;1;;;1;;;;1;;;;;;;;;;;14787060;Low
26;1994;2;7;19;1;;;;;;;;;;1;1;;;;;;;12209200;Low
26;524;5;7;20;1;;;;;;;1;;;;;;;;;;;10275324;High
26;2797;3;7;20;1;;;1;;1;;;;;;;;;;;;;9519319;High
26;2798;1;7;20;1;;;1;;;;;;;;;;;;;;;10326093;Low
26;380;3;7;19;1;;;1;1;;1;;1;;;;;;;;;;7497980;High
26;1997;3;7;19;1;;;;;;;;;;;1;;;;;;;18503867;High
26;454;5;7;19;1;;;;;;;1;;;1;;;;;;;;6624397;High
26;381;3;7;19;1;;;;;;;1;;;;;;;;;;;15637529;High
26;455;2;7;19;1;;1;;1;;;1;;;;;;;;;;;12531876;Low
26;529;4;7;19;1;;;;;;;1;;;;;;;;;;;10037290;High
26;62;4;7;19;1;;;;;;;1;;;;;;;;;;;11426584;High
26;1703;2;7;20;1;;;1;;;;;;;;;;;;;;;11672497;Low
26;3308;5;7;19;1;;;1;;;;1;;;;;;;;;;;16425485;High
26;1704;5;7;19;1;;;;;;;1;;;;;;;;;;;15070769;High
26;64;2;7;20;1;;;1;;;1;;;;;;;;;;;;13161019;Low
26;2291;1;7;19;1;;;;;;1;1;;;;;;;;;;;10597752;Low
26;3098;4;7;19;1;;;;;;;1;;;;;;;;;;;6041431;High
26;2369;2;7;19;1;;;1;;;1;;;;;;;;;;;;7229591;Low
26;1569;3;7;19;1;;;1;;;1;;;;;;;;;;;;12261107;High
26;1498;2;7;19;1;;;;;;1;1;;;;;;;;;;;19508856;Low
26;2003;2;7;20;1;;;1;;;;;;;;1;;;;;;;11446880;Low
26;1201;2;7;20;1;;;;;;;;1;;;;;;;;;;14194057;Low
26;2004;1;7;19;1;;;1;;;;;;;;1;;;;;;;17312468;Low
26;2942;3;7;20;1;;;;;;1;1;;;;;;;;;;;17506945;High
26;1135;4;7;19;1;;;1;;;;;;;;;;;;;;;6335383;High
26;2875;3;7;19;1;;;;;;1;1;;;;;;;;;1;;19833551;High
26;605;4;7;20;1;;;;;;1;1;;;;;;;;;;;16009004;High
26;609;3;7;20;1;;1;;1;;;;;;;;;;;;;;15656566;High
26;463;3;7;20;1;;;;;;;1;;1;1;;;;;;;;16367794;High
26;1711;2;7;19;1;;;1;;;;1;;1;;;;;;;1;;16699901;Low
26;539;2;7;19;1;;;1;;;1;;;;;;;;;;;;7379725;Low
26;466;2;7;20;1;;;1;;;;;1;;;;;;1;;;;10084475;Low
26;1713;3;7;19;1;;1;1;;;;;;;;;;;;;;;10128301;High
26;1640;4;7;19;1;;;1;;;;;;;;;;;;;;;6805456;High
26;467;3;7;20;1;;;1;;;;;;;;;;;;;;;12726999;High
26;74;4;7;20;1;;;;;;1;1;;;;;;;;;;;14248961;High
26;3173;4;7;19;1;;;;;;;1;;;;;;;;;;;17437602;High
26;3247;2;7;19;1;;;1;;;;;;1;;;;;;;;;14952226;Low
26;3248;2;7;20;1;;;1;;;;;;;;;;;;;;;6653726;Low
26;1644;3;7;20;1;;;;;;;;;;1;1;;;;;1;;6162881;High
26;3249;3;7;19;1;;;;;;;;;;1;;;;;;;;10964970;High
26;2447;5;7;19;1;;;1;;;;1;;;;;;;;;;;6779377;High
26;1645;3;7;19;1;;;;;;;;;1;1;1;;;;;1;;7960486;High
26;2375;3;7;20;1;;;1;;;;;;;;;;;;;;;19341920;High
26;104;2;7;19;1;;;1;;;;;;;;;;;;;;;11482513;Low
26;2011;4;7;20;1;;;1;;;;;;;;;1;;;;;;6591368;High
26;2012;2;7;19;1;;;1;;;;;;;;;1;;;;;;11698992;Low
26;2950;3;7;20;1;;;;1;;1;1;;;;;;;;;;;10553301;High
26;2014;3;7;19;1;;1;1;;;;;;;;;;;;;;;15437271;High
26;2953;2;7;20;1;;1;1;;;;;;;;;;;;;;;11949521;Low
26;2881;3;7;19;1;;;;;;;;1;;1;;;;;;;;14191051;High
26;3684;3;7;19;1;;;;;;1;1;;;;;;;;;;;9705324;High
26;3686;4;7;19;1;;;;;;;;;;1;;;;;;;;8044002;High
26;612;2;7;20;1;;;1;;;;;;;;;;;;;;;5797636;Low
26;1073;3;7;20;1;;1;1;1;1;;;;;;;;;;;;;18144635;High
26;540;3;7;19;1;;;;;;;;;;1;;;;;;;;9387220;High
26;3688;3;7;20;1;;;1;;;;;;;;;;;;;;;13789530;High
26;3689;3;7;20;1;;;1;;;;;;;;;;;;;;;18572140;High
26;542;3;7;20;1;;;1;;;;;;;;;;;;;;;6371686;High
26;471;4;7;19;1;;;1;;;1;;;;;;;;;;;;7632900;High
26;472;3;7;20;1;;;1;;;;1;;;;;;;;;;;12340532;High
26;1079;2;7;20;1;;;1;;;;;;;;;;;;;;;10775762;Low
26;3252;2;7;19;1;;;;;;;1;;;;;;;;;;;9000498;Low
26;1721;3;7;19;1;;;;;;1;1;;;;;;;;;;;17959479;High
26;3253;2;7;20;1;;;1;;;;;;;;;;;;;;;15403588;Low
26;1722;3;7;18;1;;;;;;1;;1;;1;;;;;;;;10171296;High
26;3254;1;7;19;1;;;1;;;;;;;;;;;;;;;19511841;Low
26;3255;3;7;20;1;;;1;;;;1;;;;;;;;;;;5619943;High
26;3257;4;7;20;1;;;;;;1;1;1;;1;;;;;;;;5497549;High
26;2528;5;7;20;1;;;;1;;;;1;;;;1;;;;;;18773787;High
26;3259;3;7;20;1;;;;;;1;1;;;;;;;;;;;9062636;High
26;2459;1;7;19;1;;;;;;;;;;;1;;;;;;;8408131;Low
26;1584;3;7;19;1;;;;;;;1;;;;;1;;;;;;9448103;High
26;2387;3;7;20;1;;;1;;;;;;1;;;;;;;;;18855083;High
26;1586;4;7;19;1;;;;;;;1;1;;;;;;1;;;;13370343;High
26;1588;2;7;19;1;;1;1;;;;;;;;;;;;;;;17672238;Low
26;118;5;7;19;1;;;1;;;1;;;;;;;;;;;;16022415;High
26;2020;5;7;20;1;;;;;;1;1;;;;;;;;;;;6614673;High
26;1220;2;7;19;1;;;1;;;;;1;;;;;;;1;;;19336994;Low
26;3835;3;7;19;1;;;;;;;;;;1;;;;;;;;9140941;High
26;3690;3;7;19;1;;;1;;;;;;;;;;;;;;;18989870;High
26;2890;3;7;20;1;;;;;;;1;;;;;;;1;;;;19111239;High
26;550;3;7;19;1;;;1;;;1;;;;;;;;;;;;10096433;High
26;1084;4;7;20;1;;;;;;;1;;1;;;;;;;;;7495312;High
26;480;4;7;19;1;;;;1;;;;1;;;;1;;;;;;14987247;High
26;3331;3;7;20;1;;;;;;;1;;;;;;;;;;;13292754;High
26;1088;3;7;20;1;;;;;;1;;;;;;;;;1;;;19792444;High
26;1801;3;7;19;1;;;;;;1;1;1;;;;;;;;;;12354878;High
26;628;3;7;19;1;;;;;;;1;;;1;;;;;;;;6022579;High
26;3261;5;7;19;1;;;1;;;1;1;;;;;;;;;;;13224202;High
26;3408;2;7;19;1;;;;;;;1;;;;;;;;;;;19501305;Low
26;3263;5;7;20;1;;;1;;;;;;;;;;;;;;;15570112;High
26;487;2;7;20;1;;;1;;;;;;;;;;;;;;;15746309;Low
26;2463;3;7;20;1;;;1;;;;;;;;;;;;;;;11253823;High
26;94;3;7;19;1;;;;;;;1;;;;;;;;;;;15741010;High
26;95;4;7;19;1;;;;;;;;1;;1;;;;;;;;13114952;High
26;3194;5;7;19;1;;;;;;;1;;;;;;;;;;;8481237;High
26;2392;2;7;20;1;;;1;;;;1;;;;;;;;;;;14013189;Low
26;1663;3;7;19;1;;;1;;;;;;;;;;;;;;;6046612;High
26;3268;1;7;20;1;;;1;;;;;1;;;;;;;;;;9152149;Low
26;2539;2;7;19;1;;;1;;;;;;;;;;;;;;;6924307;Low
26;3269;3;7;20;1;;;;1;;1;;;;;;1;;;;;;15272261;High
26;122;2;7;20;1;;;1;;;1;;;;;;;;;;;;13959901;Low
26;1593;3;7;19;1;;;1;;;1;;;;;;;;;;;;16995987;High
26;2469;5;7;20;1;;;1;;;1;;;;;;;;;;;;17740516;High
26;125;3;7;20;1;;;1;;;;;;;;;;;;;;;16951719;High
26;2100;3;7;20;1;;;1;;1;1;;;;;;;;;;;;10606498;High
26;1597;2;7;19;1;;;;;;1;;1;;1;;;;;;1;;5078459;Low
26;1302;2;7;19;1;;;;;;;1;;;;;;;;;;;7325791;Low
26;994;2;7;18;1;;;;;;;1;;;;;;;;;;;9865338;Low
26;2106;3;7;19;1;;;;;;;1;;;;;;;1;;;;10974730;High
26;3846;2;7;19;1;;;1;;;;;;;;;;;;;;;8556246;Low
26;2109;3;7;19;1;;;1;;;;;;;;;;;;;;;12098812;High
26;1307;4;7;20;1;;;1;;;1;;;;;;;;;;;;19944415;High
26;1090;3;7;19;1;;;;;;;1;;;;;;;1;;;;15083543;High
26;1092;3;7;19;1;;;;;;;;;;1;;;;;;1;;9491763;High
26;708;3;7;20;1;;;1;;;1;;;;;;;;;;;;6307583;High
26;1097;2;7;20;1;;1;;;1;;1;;;;;1;;;;;;14622672;Low
26;491;3;7;20;1;;;;;;;1;;;;;;;;;;;8475679;High
26;1810;3;7;19;1;;;;;;;1;;;;;;;;;;;5087230;High
26;2541;5;7;19;1;;;;;;;1;;;;;;;;;;;11151036;High
26;3418;2;7;20;1;;;;;;;1;1;;;;;;;;;;9961139;Low
26;2470;3;7;20;1;;;1;1;;;;;;;;;;;;;;15490490;High
26;3274;3;7;20;1;;;;;;;;1;;;;;;;;;;13894907;High
26;2473;3;7;20;1;;;1;;;;;;;;;;;;;;;12691819;High
26;499;5;7;19;1;;;1;;;1;;;;;;;;;;;;11786421;High
26;207;5;7;20;1;;;;;;1;1;;;;;;;;;;;5457024;High
26;1678;4;7;20;1;;;;;;;1;;;;;;;;;;;16879195;High
26;208;2;7;19;1;;;;1;;;;1;;;;;;;;;;11557790;Low
26;135;2;7;20;1;;;1;;;;;;;;;;;;;;;18595134;Low
26;2111;2;7;20;1;;;1;;;;;;;;;;;;;;;13835065;Low
26;2042;2;7;19;1;;1;1;;;;;;;;;;;;;;;10585809;Low
26;1240;4;7;19;1;;;;;;;;1;;1;;1;;;;;;13242624;High
26;1246;3;7;20;1;;;;;;;1;;;;;;;;;;;11638896;High
26;1247;3;7;19;1;;;;;;1;1;;;;;;;;;;;8013953;High
27;2987;2;11;20;1;1;;;1;;;;;;;;;;;;;1;16027897;Low
27;1248;5;11;19;1;;;;;;;;;1;1;;;;;;;1;12236646;High
27;1250;5;11;19;1;;;;;;;1;;;;;;;1;;;;11975440;High
27;1252;5;11;19;1;;;;;;;;;;1;;;;;;1;1;9198028;High
27;1180;4;11;20;1;;;1;;;;;;;;;;;;;;;13054326;High
27;1254;5;11;20;1;;;;1;;;;;;;;;;;;;;13331101;High
27;2997;5;11;20;1;;;1;;;;;;;;;;;;;;;14343394;High
27;1188;3;11;20;1;;;1;;;1;;;;;;;;;;;;13842977;High
27;3435;5;11;20;1;;;;;;;;;1;;;;;;;;1;16302957;High
27;3364;5;11;19;1;;;;;;;;;1;;;;;;;;1;18302275;High
27;2;1;11;20;1;;1;;1;1;;;;;;;;;;;;;18656746;Low
27;1262;5;11;19;1;;;;1;;;;;;;;;;1;;;;19017842;High
27;2138;2;11;20;1;1;1;;;1;;1;;;;;;;;;;;8410163;Low
27;2066;4;11;19;1;;;;;;;;;;;;;;;;;1;8015190;High
27;1265;3;11;20;1;;;1;;;1;;;;;;;;;;;;7991428;High
27;1267;5;11;20;1;;;;;;;;;;1;;;;;;;1;14084409;High
27;1198;5;11;19;1;;;;1;;;;1;;;;;;;;;;12272854;High
27;300;4;11;19;1;;;;;;;1;;;;;;;;;;;8300839;High
27;1276;5;11;20;1;;;1;;;;1;;;;;;;;;;;18488547;High
27;318;4;11;20;1;;;;;;;1;;;;;;;;;;;16680487;High
27;1282;4;11;19;1;1;1;;;;;;;;;;;;;1;;;5705527;High
27;3469;5;11;19;1;;;;;;;1;;;;;;;;;;;19853503;High
27;3030;5;11;20;1;;;1;;;;1;;;;;;;;;;;11719704;High
27;3037;4;11;20;1;;;1;;;;1;;;;;;;;;;;8004038;High
27;905;5;11;19;1;;;1;;;;;;;;;;;;;;;7304204;High
27;1294;5;11;20;1;;;1;;;;;;;;;;;1;;;;18368059;High
27;908;5;11;20;1;;;;;;;1;;;1;;;;;;;;8351212;High
27;260;5;11;19;1;;;;1;1;;;1;;;;1;;;;;;7598469;High
27;910;5;11;19;1;;;1;;;;;;1;;;;;;;;;16006941;High
27;2174;4;11;19;1;;;1;;1;;;;;;;;;;;;;18743425;High
27;912;5;11;20;1;;;;;;1;1;;;;;;;1;;;;8270097;High
27;913;5;11;19;1;;;;;;;;;;;;;;;;1;1;17760286;High
27;916;4;11;19;1;;;1;;;1;;;;;;;;;;;;5318002;High
27;922;4;11;19;1;;;;;;;;;;;;;;;;;1;14165326;High
27;923;5;11;19;1;;;;;;;1;;;;;;;;;;;11356649;High
27;2186;5;11;20;1;;;;;;;;;;1;;;;;;;1;12214678;High
27;926;5;11;20;1;;;;;;;1;;;;;;;;;;;6553455;High
27;858;5;11;19;1;;;;;;;1;1;1;;;;;;;;;10117413;High
27;930;5;11;20;1;;;;;;1;;;;1;;;;;;;1;6350554;High
27;1394;5;11;19;1;;;1;;;;;;;;;;;;;;;7711707;High
27;3072;3;11;19;1;;;1;;;;;;;;;;;;;;;19608930;High
27;1617;4;11;19;1;;;;;;;;;1;1;;;;;;1;1;11858460;High
27;947;5;11;19;1;;;1;;;;;;;;;;;;;;;11119057;High
27;2858;5;11;20;1;;;1;;;;1;;;;;;;;;;;11119809;High
27;951;5;11;20;1;;;1;;;;;;;;;;;;;;;14136461;High
27;3730;5;11;19;1;;;;;;;1;;;;;;;;;1;;13791151;High
27;2289;4;11;19;1;;;1;;;;1;;;;;;;;;;;7683745;High
27;955;5;11;19;1;;;1;;;;;;;;;;;;;;;16882732;High
27;3593;1;11;20;1;;;;;;;;1;;;;1;;;;;;11585362;Low
27;1997;3;11;19;1;;;;;;;;;;;1;;;;;;;18503867;High
27;528;2;11;19;1;;;;;;;1;;;;;;;;;;;15848436;Low
27;2003;2;11;20;1;;;1;;;;;;;;1;;;;;;;11446880;Low
27;2005;1;11;19;1;;1;;1;1;;;;;;;;;;;;;7534099;Low
27;1204;5;11;19;1;;;;1;;;;;;;;;;1;;;;12916397;High
27;2872;2;11;20;1;;;;;1;1;1;1;;;;;;;;;;17458513;Low
27;1207;5;11;20;1;;;;;;;1;;;;;;;;;;;6560905;High
27;898;5;11;20;1;;;1;;;1;;;;;;;;;;;;11471862;High
27;2948;4;11;20;1;;;;;;;;1;;;;;;;;;;18452636;High
27;1136;5;11;19;1;;;1;;;;;;;;;;;;;;;11927304;High
27;971;5;11;20;1;;;;;;;1;;;;;;;;;;;6400529;High
27;3683;5;11;19;1;;;;;;;1;;;;;;;;;;1;17855330;High
27;1217;4;11;20;1;;;;;;;1;;;;;;;1;;;;9307757;High
27;1073;4;11;20;1;;1;1;1;1;;;;;;;;;;;;;18144635;High
27;541;5;11;19;1;;;;;;;;;;;;1;;;;;1;12679696;High
27;1722;3;11;20;1;;;;;;1;;1;;1;;;;;;;;10171296;High
27;1225;3;11;19;1;;;;;;;1;;;;;;;;;;;13597779;High
27;2100;2;11;20;1;;;1;;1;1;;;;;;;;;;;;10606498;Low
27;2973;3;11;19;1;;;1;;;;;;;;;;;;;;;13955015;High
27;1237;5;11;20;1;;;;;;;1;;;;;;;;;;;14687326;High
27;1097;5;11;19;1;;1;;;1;;1;;;;;1;;;;;;14622672;High
28;1249;2;1;19;2;;;;;;;;;;1;;;;;;;;11584150;Low
28;1179;4;1;20;2;;;;;;;1;;1;;;;;;;;1;19766461;High
28;2550;4;1;19;2;;;;;;;;;;1;1;;;;;;;11447402;High
28;648;3;1;19;2;;;;1;;;;1;;;;;;;;1;;11413220;High
28;144;2;1;20;2;;;1;;;;;;;;;;;;;;;12762821;Low
28;3793;4;1;19;2;;;;;;;;1;;;;1;;;;;;18405451;High
28;650;3;1;20;2;;;;;;;1;;;;;;;;;;;17206472;High
28;2997;4;1;20;2;;;1;;;;;;;;;;;;;;;14343394;High
28;3000;3;1;19;2;1;;;1;;;;1;;;;;;;;;;6824835;High
28;1;3;1;20;2;1;1;1;;;;;;;;;;;;;;;10685425;High
28;2132;5;1;20;2;;;;;;;1;;;;;;;;;;;15677389;High
28;1265;4;1;19;2;;;1;;;1;;;;;;;;;;;;7991428;High
28;1266;3;1;19;2;;;;;;;;;;;;;;;;;;18519542;High
28;1193;3;1;20;2;;;;;;;1;;;;;;;;;;;18510747;High
28;1196;5;1;19;2;;;;1;;;1;1;;;;1;;1;;;;19985510;High
28;1197;5;1;19;2;;;1;1;;1;;1;;;;;;;;;;5998318;High
28;1198;5;1;19;2;;;;1;;;;1;;;;;;;;;;12272854;High
28;593;3;1;20;2;;;;;;;1;;;1;;;;;;;;16112316;High
28;2571;3;1;20;2;;;;;;;;1;;1;;1;;;;;;6162695;High
28;1916;3;1;19;2;;;1;;;;1;1;;;;;;;;;;5456218;High
28;1411;4;1;20;2;;;;;;;1;;;;;;;;;;;13288862;High
28;1271;4;1;19;2;;;;;;;1;;;;;;;;;;;19681890;High
28;1277;4;1;19;2;;;;;;1;1;1;;;;;;;;;;5657551;High
28;1278;5;1;18;2;;;1;;;;;;;;1;;;;;;;12338632;High
28;1923;3;1;18;2;;;1;;;;;;;;;;;;;;;14191152;High
28;2657;4;1;19;2;;;1;;;;;;;;1;1;;;1;;;12020527;High
28;318;4;1;20;2;;;;;;;1;;;;;;;;;;;16680487;High
28;2080;3;1;19;2;1;1;1;;;1;;;;;;;;;1;;;16398451;High
28;1284;5;1;19;2;;;;;;;;;;;;;;;;1;1;10170483;High
28;1285;5;1;19;2;;;1;;;;;;;;;;;;;;;11187904;High
28;3101;2;1;20;2;;;;;;;;;;1;;;;;;;;16453806;Low
28;2599;4;1;18;2;;;1;;;;;;;;;;;;;;;19976591;High
28;901;3;1;19;2;;;1;;;;;;;;;;;;1;;;7863291;High
28;902;5;1;18;2;;;;;;1;1;;;;;;;;;;;5284048;High
28;1291;4;1;20;2;;;;1;;;;1;;;;;;;;;;5786816;High
28;904;4;1;20;2;;;;;;;;;;1;;;;;;1;;15236176;High
28;906;4;1;19;2;;;;;;;;;;1;;;;;;1;;16257200;High
28;3471;3;1;20;2;;;;;;;1;;;;;1;;;;;;18163860;High
28;3548;4;1;19;2;;;1;;;;1;;;;;;;;;;;14761715;High
28;260;4;1;20;2;;;;1;1;;;1;;;;1;;;;;;7598469;High
28;334;4;1;20;2;;;;;;;1;;;;;;;;;;;15866659;High
28;266;2;1;19;2;;;;;;1;1;;;;;;;1;;;;14067683;Low
28;2174;3;1;19;2;;;1;;1;;;;;;;;;;;;;18743425;High
28;912;5;1;18;2;;;;;;1;1;;;;;;;1;;;;8270097;High
28;2248;4;1;19;2;;;1;;;1;1;;;;;;;;;;;12773312;High
28;916;4;1;19;2;;;1;;;1;;;;;;;;;;;;5318002;High
28;919;4;1;20;2;;1;;1;;;1;;;;;;;;1;;;17907737;High
28;846;4;1;19;2;;;;;;;1;;;;;;;;;;;11023404;High
28;778;4;1;19;2;;;;;;;1;;;;;;;;;;;8110553;High
28;1956;4;1;19;2;;;;;;;1;;;;;;;;;;;19112992;High
28;2321;4;1;20;2;;;1;;;;;;;;;;;;;;;7069939;High
28;25;3;1;20;2;;;;;;1;1;;;;;;;;;;;7463248;High
28;1387;4;1;18;2;;;;;;;;1;;;1;;;;;;;14962473;High
28;928;4;1;19;2;;;;;;1;;;;1;;;;;;;;8042433;High
28;2908;4;1;18;2;;;;;;;1;;;;;;;;;;;16090889;High
28;2762;4;1;19;2;;;;;;;;;;1;;;;;;;;14122404;High
28;1968;5;1;20;2;;;1;;;;1;;;;;;;;;;;9897353;High
28;32;3;1;19;2;;;;;;;1;;;;;1;;;;;;10684987;High
28;357;3;1;18;2;;;1;;;1;;;;;;;;;;;;17792360;High
28;39;4;1;18;2;;;1;;;1;;;;;;;;;;;;14551646;High
28;930;5;1;19;2;;;;;;1;;;;1;;;;;;;1;6350554;High
28;1537;4;1;19;2;;;1;;;;;;;;;;;;;;;11764873;High
